Customer ID,Address,City,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date
1428,Address_1428,San Francisco,1428,4/12/2023,Praise,Resolved,4/12/2023
1429,Address_1429,Milwaukee,1429,12/27/2023,Suggestion,Resolved,2/27/2023
1430,Address_1430,Atlanta,1430,5/8/2023,Suggestion,Resolved,1/23/2023
1431,Address_1431,Tucson,1431,3/29/2023,Complaint,Resolved,11/11/2023
1432,Address_1432,Portland,1432,5/20/2023,Suggestion,Resolved,12/31/2023
1433,Address_1433,Houston,1433,11/13/2023,Complaint,Resolved,10/20/2023
1434,Address_1434,Washington,1434,12/31/2023,Suggestion,Pending,1/29/2023
1435,Address_1435,Detroit,1435,11/20/2023,Praise,Pending,4/11/2023
1436,Address_1436,Albuquerque,1436,12/19/2023,Praise,Resolved,7/6/2023
1437,Address_1437,Las Vegas,1437,5/9/2023,Complaint,Pending,8/31/2023
1438,Address_1438,Sacramento,1438,4/11/2023,Suggestion,Resolved,9/1/2023
1439,Address_1439,Atlanta,1439,10/16/2023,Complaint,Pending,2/22/2023
1440,Address_1440,Albuquerque,1440,8/31/2023,Complaint,Resolved,10/2/2023
1441,Address_1441,San Antonio,1441,7/2/2023,Complaint,Pending,3/24/2023
1442,Address_1442,Tucson,1442,2/18/2023,Complaint,Resolved,7/14/2023
1443,Address_1443,Milwaukee,1443,7/9/2023,Praise,Pending,2/18/2023
1444,Address_1444,Fort Worth,1444,7/31/2023,Complaint,Pending,9/19/2023
1445,Address_1445,Austin,1445,7/10/2023,Praise,Resolved,9/6/2023
1446,Address_1446,Las Vegas,1446,11/20/2023,Complaint,Resolved,12/13/2023
1447,Address_1447,San Diego,1447,10/29/2023,Suggestion,Resolved,5/16/2023
1448,Address_1448,Albuquerque,1448,12/29/2023,Suggestion,Resolved,9/23/2023
1449,Address_1449,Kansas City,1449,7/19/2023,Praise,Pending,5/17/2023
1450,Address_1450,Washington,1450,2/16/2023,Complaint,Resolved,11/1/2023
1451,Address_1451,Fresno,1451,4/12/2023,Complaint,Pending,3/2/2023
1452,Address_1452,Denver,1452,9/20/2023,Complaint,Pending,12/21/2023
1453,Address_1453,Oklahoma City,1453,5/18/2023,Praise,Pending,4/5/2023
1454,Address_1454,Columbus,1454,10/22/2023,Praise,Pending,12/31/2023
1455,Address_1455,Tucson,1455,3/12/2023,Suggestion,Resolved,3/21/2023
1456,Address_1456,Jacksonville,1456,6/27/2023,Suggestion,Resolved,3/3/2023
1457,Address_1457,Indianapolis,1457,9/17/2023,Complaint,Resolved,7/31/2023
1458,Address_1458,Houston,1458,11/17/2023,Suggestion,Resolved,2/3/2023
1459,Address_1459,Portland,1459,10/7/2023,Suggestion,Resolved,7/2/2023
1460,Address_1460,Louisville,1460,5/29/2023,Suggestion,Resolved,2/17/2023
1461,Address_1461,Indianapolis,1461,12/30/2023,Suggestion,Pending,4/11/2023
1462,Address_1462,Tucson,1462,9/19/2023,Complaint,Resolved,5/16/2023
1463,Address_1463,Denver,1463,1/29/2023,Suggestion,Pending,9/18/2023
1464,Address_1464,Nashville,1464,11/18/2023,Suggestion,Resolved,4/28/2023
1465,Address_1465,Washington,1465,7/30/2023,Complaint,Resolved,7/18/2023
1466,Address_1466,Dallas,1466,9/2/2023,Suggestion,Resolved,7/12/2023
1467,Address_1467,Dallas,1467,6/24/2023,Complaint,Pending,10/9/2023
1468,Address_1468,Dallas,1468,10/28/2023,Praise,Pending,7/20/2023
1469,Address_1469,Portland,1469,8/1/2023,Suggestion,Pending,10/12/2023
1470,Address_1470,San Francisco,1470,1/21/2023,Complaint,Pending,6/4/2023
1471,Address_1471,San Diego,1471,10/27/2023,Suggestion,Pending,2/11/2023
1472,Address_1472,Indianapolis,1472,3/26/2023,Complaint,Resolved,10/29/2023
1473,Address_1473,Seattle,1473,3/19/2023,Complaint,Resolved,3/15/2023
1474,Address_1474,Tucson,1474,10/18/2023,Suggestion,Pending,5/15/2023
1475,Address_1475,New York,1475,4/28/2023,Suggestion,Pending,4/2/2023
1476,Address_1476,Fort Worth,1476,9/29/2023,Complaint,Pending,1/20/2023
1477,Address_1477,Philadelphia,1477,10/20/2023,Praise,Pending,2/13/2023
1478,Address_1478,Phoenix,1478,11/23/2023,Complaint,Pending,8/29/2023
1479,Address_1479,Indianapolis,1479,7/5/2023,Suggestion,Pending,4/8/2023
1480,Address_1480,Seattle,1480,9/15/2023,Suggestion,Pending,4/3/2023
1481,Address_1481,Seattle,1481,4/18/2023,Complaint,Resolved,4/23/2023
1482,Address_1482,New York,1482,6/25/2023,Praise,Resolved,11/6/2023
1483,Address_1483,Denver,1483,7/1/2023,Complaint,Resolved,1/2/2023
1484,Address_1484,San Diego,1484,3/6/2023,Suggestion,Pending,11/18/2023
1485,Address_1485,Chicago,1485,3/13/2023,Suggestion,Resolved,9/3/2023
1486,Address_1486,Boston,1486,2/14/2023,Praise,Resolved,5/25/2023
1487,Address_1487,Phoenix,1487,2/4/2023,Complaint,Pending,12/16/2023
1488,Address_1488,Omaha,1488,8/18/2023,Suggestion,Pending,11/26/2023
1489,Address_1489,Denver,1489,8/10/2023,Complaint,Resolved,2/1/2023
1490,Address_1490,Seattle,1490,2/2/2023,Suggestion,Resolved,11/3/2023
1491,Address_1491,Milwaukee,1491,12/13/2023,Suggestion,Resolved,9/5/2023
1492,Address_1492,Tucson,1492,6/23/2023,Complaint,Pending,1/15/2023
1493,Address_1493,Seattle,1493,10/5/2023,Praise,Pending,10/21/2023
1494,Address_1494,Colorado Springs,1494,1/7/2023,Praise,Pending,7/5/2023
1495,Address_1495,Indianapolis,1495,7/9/2023,Complaint,Resolved,3/1/2023
1496,Address_1496,Indianapolis,1496,6/20/2023,Praise,Pending,7/26/2023
1497,Address_1497,Kansas City,1497,8/11/2023,Suggestion,Resolved,4/19/2023
1498,Address_1498,San Antonio,1498,9/7/2023,Complaint,Resolved,10/29/2023
1499,Address_1499,Columbus,1499,4/7/2023,Suggestion,Resolved,10/26/2023
1500,Address_1500,Boston,1500,9/20/2023,Complaint,Resolved,10/13/2023
1501,Address_1501,Albuquerque,1501,3/20/2023,Complaint,Resolved,10/28/2023
1502,Address_1502,Kansas City,1502,4/26/2023,Complaint,Pending,1/9/2023
1503,Address_1503,Washington,1503,3/16/2023,Suggestion,Resolved,12/26/2023
1504,Address_1504,Indianapolis,1504,10/6/2023,Suggestion,Resolved,11/7/2023
1505,Address_1505,Memphis,1505,11/23/2023,Praise,Pending,8/25/2023
1506,Address_1506,Indianapolis,1506,9/12/2023,Complaint,Resolved,10/24/2023
1507,Address_1507,Fort Worth,1507,2/16/2023,Complaint,Pending,5/16/2023
1508,Address_1508,San Francisco,1508,2/26/2023,Suggestion,Resolved,12/24/2023
1509,Address_1509,Atlanta,1509,10/28/2023,Suggestion,Resolved,1/11/2023
1510,Address_1510,Portland,1510,7/13/2023,Complaint,Pending,10/9/2023
1511,Address_1511,Boston,1511,9/30/2023,Complaint,Resolved,6/17/2023
1512,Address_1512,San Jose,1512,10/30/2023,Complaint,Pending,1/10/2023
1513,Address_1513,San Diego,1513,6/22/2023,Praise,Resolved,3/9/2023
1514,Address_1514,Phoenix,1514,4/6/2023,Suggestion,Pending,2/4/2023
1515,Address_1515,Fort Worth,1515,2/4/2023,Suggestion,Resolved,9/13/2023
1516,Address_1516,Chicago,1516,5/4/2023,Suggestion,Resolved,11/6/2023
1517,Address_1517,Sacramento,1517,5/6/2023,Complaint,Resolved,8/20/2023
1518,Address_1518,Tucson,1518,3/6/2023,Praise,Pending,4/11/2023
1519,Address_1519,Washington,1519,5/31/2023,Praise,Pending,10/7/2023
1520,Address_1520,Dallas,1520,3/21/2023,Suggestion,Resolved,7/7/2023
1521,Address_1521,Seattle,1521,6/12/2023,Suggestion,Resolved,6/3/2023
1522,Address_1522,Memphis,1522,12/4/2023,Complaint,Pending,7/6/2023
1523,Address_1523,Colorado Springs,1523,9/21/2023,Praise,Pending,10/10/2023
1524,Address_1524,Portland,1524,5/20/2023,Suggestion,Resolved,12/28/2023
1525,Address_1525,Mesa,1525,12/22/2023,Complaint,Resolved,2/28/2023
1526,Address_1526,San Francisco,1526,4/4/2023,Complaint,Resolved,4/23/2023
1527,Address_1527,Fresno,1527,8/16/2023,Complaint,Pending,5/4/2023
1528,Address_1528,Chicago,1528,8/29/2023,Suggestion,Resolved,10/9/2023
1529,Address_1529,Phoenix,1529,10/19/2023,Praise,Pending,12/15/2023
1530,Address_1530,Columbus,1530,8/1/2023,Suggestion,Resolved,12/6/2023
1531,Address_1531,Chicago,1531,7/24/2023,Complaint,Resolved,10/7/2023
1532,Address_1532,El Paso,1532,3/17/2023,Complaint,Resolved,12/23/2023
1533,Address_1533,Colorado Springs,1533,2/24/2023,Praise,Resolved,6/11/2023
1534,Address_1534,Baltimore,1534,10/14/2023,Praise,Pending,5/9/2023
1535,Address_1535,El Paso,1535,8/9/2023,Complaint,Pending,7/28/2023
1536,Address_1536,Portland,1536,6/3/2023,Suggestion,Resolved,12/9/2023
1537,Address_1537,Jacksonville,1537,11/19/2023,Suggestion,Resolved,8/31/2023
1538,Address_1538,Boston,1538,12/30/2023,Praise,Resolved,6/2/2023
1539,Address_1539,San Jose,1539,5/8/2023,Complaint,Resolved,4/12/2023
1540,Address_1540,Indianapolis,1540,5/2/2023,Praise,Resolved,9/12/2023
1541,Address_1541,Fresno,1541,4/14/2023,Suggestion,Pending,3/22/2023
1542,Address_1542,Atlanta,1542,1/9/2023,Suggestion,Resolved,7/26/2023
1543,Address_1543,Washington,1543,5/15/2023,Complaint,Resolved,4/21/2023
1544,Address_1544,San Francisco,1544,4/29/2023,Complaint,Resolved,11/23/2023
1545,Address_1545,El Paso,1545,1/15/2023,Complaint,Pending,11/16/2023
1546,Address_1546,Mesa,1546,3/12/2023,Complaint,Pending,6/28/2023
1547,Address_1547,Dallas,1547,4/14/2023,Suggestion,Pending,10/9/2023
1548,Address_1548,Los Angeles,1548,5/7/2023,Suggestion,Resolved,8/5/2023
1549,Address_1549,Albuquerque,1549,2/8/2023,Suggestion,Pending,11/1/2023
1550,Address_1550,Washington,1550,5/1/2023,Praise,Pending,4/17/2023
1551,Address_1551,San Jose,1551,11/1/2023,Complaint,Pending,6/13/2023
1552,Address_1552,San Diego,1552,7/23/2023,Suggestion,Resolved,11/22/2023
1553,Address_1553,New York,1553,12/12/2023,Suggestion,Pending,10/22/2023
1554,Address_1554,San Francisco,1554,3/22/2023,Suggestion,Pending,10/24/2023
1555,Address_1555,Fort Worth,1555,8/11/2023,Praise,Pending,9/17/2023
1556,Address_1556,Houston,1556,8/4/2023,Suggestion,Resolved,9/27/2023
1557,Address_1557,San Jose,1557,11/24/2023,Praise,Resolved,8/2/2023
1558,Address_1558,Milwaukee,1558,4/11/2023,Complaint,Resolved,10/8/2023
1559,Address_1559,San Antonio,1559,12/28/2023,Suggestion,Resolved,2/22/2023
1560,Address_1560,El Paso,1560,9/6/2023,Praise,Resolved,4/25/2023
1561,Address_1561,Las Vegas,1561,7/22/2023,Suggestion,Resolved,10/14/2023
1562,Address_1562,Phoenix,1562,6/5/2023,Complaint,Resolved,4/22/2023
1563,Address_1563,Phoenix,1563,8/27/2023,Complaint,Resolved,4/16/2023
1564,Address_1564,San Francisco,1564,8/3/2023,Suggestion,Resolved,5/13/2023
1565,Address_1565,Baltimore,1565,10/25/2023,Praise,Resolved,3/4/2023
1566,Address_1566,Dallas,1566,6/24/2023,Suggestion,Pending,1/28/2023
1567,Address_1567,Philadelphia,1567,4/3/2023,Complaint,Resolved,2/14/2023
1568,Address_1568,Boston,1568,8/30/2023,Complaint,Pending,10/31/2023
1569,Address_1569,Denver,1569,9/23/2023,Suggestion,Pending,3/30/2023
1570,Address_1570,Indianapolis,1570,1/31/2023,Complaint,Resolved,1/31/2023
1571,Address_1571,Nashville,1571,11/14/2023,Complaint,Resolved,11/16/2023
1572,Address_1572,Los Angeles,1572,8/31/2023,Complaint,Resolved,7/13/2023
1573,Address_1573,Jacksonville,1573,2/27/2023,Suggestion,Resolved,7/25/2023
1574,Address_1574,Indianapolis,1574,7/31/2023,Complaint,Resolved,4/4/2023
1575,Address_1575,Atlanta,1575,7/22/2023,Praise,Resolved,4/2/2023
1576,Address_1576,Charlotte,1576,9/18/2023,Praise,Resolved,6/19/2023
1577,Address_1577,San Jose,1577,1/6/2023,Praise,Pending,10/18/2023
1578,Address_1578,San Jose,1578,7/10/2023,Suggestion,Pending,8/20/2023
1579,Address_1579,Albuquerque,1579,7/2/2023,Praise,Resolved,11/26/2023
1580,Address_1580,San Diego,1580,7/30/2023,Praise,Resolved,4/10/2023
1581,Address_1581,Seattle,1581,6/27/2023,Praise,Pending,7/24/2023
1582,Address_1582,Mesa,1582,3/2/2023,Complaint,Resolved,12/20/2023
1583,Address_1583,Detroit,1583,3/28/2023,Suggestion,Resolved,3/23/2023
1584,Address_1584,Jacksonville,1584,7/2/2023,Praise,Resolved,11/25/2023
1585,Address_1585,Milwaukee,1585,9/28/2023,Suggestion,Resolved,8/6/2023
1586,Address_1586,Tucson,1586,6/12/2023,Suggestion,Pending,9/15/2023
1587,Address_1587,Memphis,1587,3/5/2023,Complaint,Pending,6/25/2023
1588,Address_1588,Phoenix,1588,6/10/2023,Suggestion,Resolved,5/3/2023
1589,Address_1589,San Jose,1589,2/16/2023,Praise,Resolved,3/10/2023
1590,Address_1590,New York,1590,3/24/2023,Suggestion,Pending,4/2/2023
1591,Address_1591,El Paso,1591,1/15/2023,Complaint,Pending,8/11/2023
1592,Address_1592,Omaha,1592,4/26/2023,Complaint,Resolved,8/21/2023
1593,Address_1593,Chicago,1593,5/26/2023,Praise,Pending,12/25/2023
1594,Address_1594,Chicago,1594,8/18/2023,Suggestion,Pending,1/24/2023
1595,Address_1595,San Antonio,1595,7/29/2023,Complaint,Pending,11/2/2023
1596,Address_1596,Mesa,1596,1/3/2023,Praise,Pending,6/30/2023
1597,Address_1597,Sacramento,1597,1/2/2023,Praise,Resolved,4/11/2023
1598,Address_1598,Charlotte,1598,8/10/2023,Praise,Resolved,10/28/2023
1599,Address_1599,Omaha,1599,12/30/2023,Praise,Pending,2/6/2023
1600,Address_1600,Chicago,1600,2/13/2023,Praise,Pending,8/28/2023
1601,Address_1601,Memphis,1601,6/15/2023,Praise,Pending,8/26/2023
1602,Address_1602,Baltimore,1602,4/15/2023,Suggestion,Resolved,5/28/2023
1603,Address_1603,Colorado Springs,1603,12/30/2023,Praise,Pending,5/29/2023
1604,Address_1604,Seattle,1604,1/17/2023,Complaint,Resolved,8/10/2023
1605,Address_1605,Austin,1605,11/11/2023,Complaint,Pending,4/19/2023
1606,Address_1606,Kansas City,1606,7/21/2023,Praise,Resolved,3/9/2023
1607,Address_1607,Omaha,1607,2/19/2023,Suggestion,Pending,9/21/2023
1608,Address_1608,New York,1608,11/14/2023,Suggestion,Pending,8/2/2023
1609,Address_1609,Memphis,1609,9/23/2023,Suggestion,Resolved,8/29/2023
1610,Address_1610,Jacksonville,1610,1/24/2023,Praise,Resolved,7/4/2023
1611,Address_1611,Louisville,1611,7/28/2023,Praise,Pending,4/23/2023
1612,Address_1612,Milwaukee,1612,4/16/2023,Praise,Resolved,12/22/2023
1613,Address_1613,Denver,1613,7/7/2023,Complaint,Resolved,11/30/2023
1614,Address_1614,Chicago,1614,5/19/2023,Complaint,Resolved,8/6/2023
1615,Address_1615,Mesa,1615,12/30/2023,Suggestion,Resolved,11/27/2023
1616,Address_1616,Charlotte,1616,7/27/2023,Praise,Pending,7/18/2023
1617,Address_1617,Tucson,1617,9/15/2023,Praise,Resolved,3/16/2023
1618,Address_1618,Detroit,1618,12/27/2023,Complaint,Resolved,1/3/2023
1619,Address_1619,Indianapolis,1619,6/26/2023,Complaint,Pending,12/4/2023
1620,Address_1620,Mesa,1620,7/10/2023,Praise,Pending,8/11/2023
1621,Address_1621,Tucson,1621,4/15/2023,Praise,Resolved,9/25/2023
1622,Address_1622,Oklahoma City,1622,1/17/2023,Praise,Pending,2/21/2023
1623,Address_1623,San Jose,1623,2/3/2023,Praise,Resolved,9/8/2023
1624,Address_1624,Tucson,1624,10/26/2023,Complaint,Resolved,2/3/2023
1625,Address_1625,Phoenix,1625,8/1/2023,Suggestion,Pending,5/29/2023
1626,Address_1626,Atlanta,1626,4/25/2023,Praise,Pending,5/24/2023
1627,Address_1627,Columbus,1627,11/10/2023,Complaint,Resolved,10/11/2023
1628,Address_1628,Portland,1628,3/29/2023,Complaint,Resolved,11/14/2023
1629,Address_1629,El Paso,1629,12/17/2023,Complaint,Pending,1/29/2023
1630,Address_1630,Columbus,1630,11/30/2023,Praise,Resolved,6/14/2023
1631,Address_1631,Omaha,1631,7/3/2023,Suggestion,Resolved,2/28/2023
1632,Address_1632,Houston,1632,6/19/2023,Suggestion,Pending,1/27/2023
1633,Address_1633,Colorado Springs,1633,5/24/2023,Suggestion,Pending,12/6/2023
1634,Address_1634,Denver,1634,12/14/2023,Suggestion,Resolved,1/22/2023
1635,Address_1635,Houston,1635,6/15/2023,Praise,Pending,5/8/2023
1636,Address_1636,Baltimore,1636,1/22/2023,Praise,Pending,5/7/2023
1637,Address_1637,Denver,1637,3/3/2023,Praise,Resolved,8/1/2023
1638,Address_1638,Milwaukee,1638,5/21/2023,Complaint,Pending,9/19/2023
1639,Address_1639,Milwaukee,1639,12/29/2023,Suggestion,Resolved,10/6/2023
1640,Address_1640,Dallas,1640,9/25/2023,Praise,Resolved,4/8/2023
1641,Address_1641,San Jose,1641,9/10/2023,Praise,Resolved,9/27/2023
1642,Address_1642,Columbus,1642,12/21/2023,Suggestion,Resolved,7/6/2023
1643,Address_1643,Jacksonville,1643,9/8/2023,Praise,Resolved,7/15/2023
1644,Address_1644,Milwaukee,1644,3/5/2023,Complaint,Pending,8/19/2023
1645,Address_1645,Atlanta,1645,8/30/2023,Praise,Pending,9/9/2023
1646,Address_1646,El Paso,1646,1/1/2023,Suggestion,Resolved,10/4/2023
1647,Address_1647,Portland,1647,5/23/2023,Suggestion,Pending,7/30/2023
1648,Address_1648,Philadelphia,1648,4/7/2023,Complaint,Resolved,6/2/2023
1649,Address_1649,Detroit,1649,3/1/2023,Praise,Pending,9/6/2023
1650,Address_1650,Los Angeles,1650,5/2/2023,Praise,Resolved,8/29/2023
1651,Address_1651,San Jose,1651,12/1/2023,Complaint,Resolved,5/8/2023
1652,Address_1652,Denver,1652,5/23/2023,Complaint,Resolved,2/9/2023
1653,Address_1653,New York,1653,5/21/2023,Praise,Pending,3/24/2023
1654,Address_1654,Omaha,1654,6/27/2023,Complaint,Pending,11/29/2023
1655,Address_1655,Albuquerque,1655,10/14/2023,Suggestion,Resolved,1/22/2023
1656,Address_1656,Washington,1656,11/16/2023,Praise,Pending,6/5/2023
1657,Address_1657,Memphis,1657,2/9/2023,Complaint,Pending,1/9/2023
1658,Address_1658,Los Angeles,1658,6/27/2023,Suggestion,Resolved,9/30/2023
1659,Address_1659,Omaha,1659,3/31/2023,Suggestion,Pending,6/11/2023
1660,Address_1660,Kansas City,1660,3/29/2023,Suggestion,Resolved,9/18/2023
1661,Address_1661,Austin,1661,4/18/2023,Praise,Pending,10/14/2023
1662,Address_1662,San Francisco,1662,3/20/2023,Complaint,Pending,4/15/2023
1663,Address_1663,San Diego,1663,8/13/2023,Praise,Resolved,4/28/2023
1664,Address_1664,Washington,1664,12/31/2023,Complaint,Resolved,8/9/2023
1665,Address_1665,Houston,1665,10/10/2023,Praise,Pending,3/12/2023
1666,Address_1666,Austin,1666,9/24/2023,Suggestion,Pending,11/2/2023
1667,Address_1667,San Diego,1667,4/14/2023,Complaint,Resolved,6/11/2023
1668,Address_1668,Dallas,1668,1/11/2023,Complaint,Resolved,12/25/2023
1669,Address_1669,Detroit,1669,2/19/2023,Praise,Resolved,7/28/2023
1670,Address_1670,Los Angeles,1670,3/14/2023,Praise,Resolved,5/5/2023
1671,Address_1671,Indianapolis,1671,3/10/2023,Complaint,Pending,9/17/2023
1672,Address_1672,Milwaukee,1672,4/20/2023,Suggestion,Pending,2/15/2023
1673,Address_1673,Philadelphia,1673,4/30/2023,Praise,Resolved,10/7/2023
1674,Address_1674,Nashville,1674,9/4/2023,Praise,Pending,2/27/2023
1675,Address_1675,Detroit,1675,8/30/2023,Complaint,Pending,6/8/2023
1676,Address_1676,Denver,1676,1/15/2023,Suggestion,Pending,9/25/2023
1677,Address_1677,Louisville,1677,8/9/2023,Complaint,Pending,12/10/2023
1678,Address_1678,San Diego,1678,8/2/2023,Complaint,Resolved,2/28/2023
1679,Address_1679,Columbus,1679,10/21/2023,Praise,Pending,11/25/2023
1680,Address_1680,Las Vegas,1680,4/13/2023,Suggestion,Pending,1/5/2023
1681,Address_1681,Atlanta,1681,10/10/2023,Complaint,Resolved,4/7/2023
1682,Address_1682,Detroit,1682,5/17/2023,Complaint,Pending,8/28/2023
1683,Address_1683,Milwaukee,1683,6/29/2023,Suggestion,Resolved,2/24/2023
1684,Address_1684,Albuquerque,1684,3/31/2023,Praise,Pending,6/22/2023
1685,Address_1685,Los Angeles,1685,6/10/2023,Complaint,Pending,12/7/2023
1686,Address_1686,Boston,1686,1/17/2023,Praise,Pending,7/16/2023
1687,Address_1687,Los Angeles,1687,6/9/2023,Praise,Pending,7/19/2023
1688,Address_1688,New York,1688,1/29/2023,Praise,Pending,10/19/2023
1689,Address_1689,Mesa,1689,1/26/2023,Suggestion,Pending,9/27/2023
1690,Address_1690,Fort Worth,1690,7/23/2023,Suggestion,Pending,5/12/2023
1691,Address_1691,Dallas,1691,9/1/2023,Praise,Resolved,2/5/2023
1692,Address_1692,Mesa,1692,4/26/2023,Suggestion,Pending,11/13/2023
1693,Address_1693,Louisville,1693,5/30/2023,Complaint,Pending,5/16/2023
1694,Address_1694,Kansas City,1694,4/7/2023,Praise,Pending,12/20/2023
1695,Address_1695,Tucson,1695,1/16/2023,Praise,Pending,2/2/2023
1696,Address_1696,Washington,1696,12/2/2023,Praise,Pending,3/3/2023
1697,Address_1697,Boston,1697,1/30/2023,Complaint,Pending,5/24/2023
1698,Address_1698,Seattle,1698,9/8/2023,Suggestion,Pending,7/31/2023
1699,Address_1699,Philadelphia,1699,9/24/2023,Complaint,Pending,10/1/2023
1700,Address_1700,Seattle,1700,8/23/2023,Praise,Resolved,4/10/2023
1701,Address_1701,Indianapolis,1701,5/24/2023,Complaint,Pending,6/18/2023
1702,Address_1702,Charlotte,1702,3/2/2023,Praise,Resolved,1/20/2023
1703,Address_1703,San Diego,1703,1/2/2023,Suggestion,Pending,7/25/2023
1704,Address_1704,San Jose,1704,3/19/2023,Suggestion,Pending,12/3/2023
1705,Address_1705,San Antonio,1705,9/28/2023,Praise,Resolved,9/20/2023
1706,Address_1706,San Francisco,1706,1/24/2023,Praise,Pending,7/28/2023
1707,Address_1707,Albuquerque,1707,2/5/2023,Suggestion,Pending,5/9/2023
1708,Address_1708,Washington,1708,3/7/2023,Suggestion,Resolved,10/24/2023
1709,Address_1709,San Jose,1709,2/16/2023,Praise,Pending,8/9/2023
1710,Address_1710,El Paso,1710,8/14/2023,Suggestion,Pending,12/19/2023
1711,Address_1711,Memphis,1711,8/28/2023,Complaint,Pending,4/13/2023
1712,Address_1712,Washington,1712,12/23/2023,Praise,Resolved,11/20/2023
1713,Address_1713,New York,1713,4/22/2023,Complaint,Pending,2/4/2023
1714,Address_1714,Memphis,1714,6/15/2023,Complaint,Pending,9/18/2023
1715,Address_1715,Phoenix,1715,10/31/2023,Complaint,Resolved,5/24/2023
1716,Address_1716,Sacramento,1716,8/1/2023,Praise,Resolved,6/20/2023
1717,Address_1717,Jacksonville,1717,1/18/2023,Complaint,Pending,9/15/2023
